time_s,value
0.321,0.000
0.322,0.000
0.323,0.000
0.324,0.000
0.325,0.000
0.326,0.000
0.327,0.000
0.328,0.000
0.329,0.000
0.330,0.000
0.331,0.000
0.332,0.000
0.333,0.000
0.334,0.000
0.335,0.000
0.336,0.000
0.337,0.000
0.338,0.000
0.339,0.000
0.340,0.000
0.341,0.000
0.342,0.000
0.343,0.000
0.344,0.000
0.345,0.000
0.346,0.000
0.347,0.000
0.348,0.000
0.349,0.000
0.350,0.000
0.351,0.000
0.352,0.000
0.353,0.000
0.354,0.000
0.355,0.000
0.356,0.000
0.357,0.000
0.358,0.000
0.359,0.000
0.360,0.000
0.361,0.000
0.362,0.000
0.363,0.000
0.364,0.000
0.365,0.000
0.366,0.000
0.367,0.000
0.368,0.000
0.369,0.000
0.370,0.000
0.371,0.000
0.372,0.000
0.373,0.000
0.374,0.000
0.375,0.000
0.376,0.000
0.377,0.000
0.378,0.000
0.379,0.000
0.380,0.000
0.381,0.000
0.382,0.000
0.383,0.000
0.384,0.000
0.385,0.000
0.386,0.000
0.387,0.000
0.388,0.000
0.389,0.000
0.390,0.000
0.391,0.000
0.392,0.000
0.393,0.000
0.394,0.000
0.395,0.000
0.396,0.000
0.397,0.000
0.398,0.000
0.399,0.000
0.400,0.000
0.401,0.000
0.402,0.000
0.403,0.000
0.404,0.000
0.405,0.000
0.406,0.000
0.407,0.000
0.408,0.000
0.409,0.000
0.410,0.000
0.411,0.000
0.412,0.000
0.413,0.000
0.414,0.000
0.415,0.000
0.416,0.000
0.417,0.000
0.418,0.000
0.419,0.000
0.420,0.000
0.421,0.000
0.422,0.000
0.423,0.000
0.424,0.000
0.425,0.000
0.426,0.000
0.427,0.000
0.428,0.000
0.429,0.000
0.430,0.000
0.431,0.000
0.432,0.000
0.433,0.000
0.434,0.000
0.435,0.000
0.436,0.000
0.437,0.000
0.438,0.000
0.439,0.000
0.440,0.000
0.441,0.000
0.442,0.000
0.443,0.000
0.444,0.000
0.445,0.000
0.446,0.000
0.447,0.000
0.448,0.000
0.449,0.000
0.450,0.000
0.451,0.000
0.452,0.000
0.453,0.000
0.454,0.000
0.455,0.000
0.456,0.000
0.457,0.000
0.458,0.000
0.459,0.000
0.460,0.000
0.461,0.000
0.462,0.000
0.463,0.000
0.464,0.000
0.465,0.000
0.466,0.000
0.467,0.000
0.468,0.000
0.469,0.000
0.470,0.000
0.471,0.000
0.472,0.000
0.473,0.000
0.474,0.000
0.475,0.000
0.476,0.000
0.477,0.000
0.478,0.000
0.479,0.000
0.480,0.000
0.481,0.000
0.482,0.000
0.483,0.000
0.484,0.000
0.485,0.000
0.486,0.000
0.487,0.000
0.488,0.000
0.489,0.000
0.490,0.000
0.491,0.000
0.492,0.000
0.493,0.000
0.494,0.000
0.495,0.000
0.496,0.000
0.497,0.000
0.498,0.000
0.499,0.000
0.500,0.000
0.501,0.000
0.502,0.000
0.503,0.000
0.504,0.000
0.505,0.000
0.506,0.000
0.507,0.000
0.508,0.000
0.509,0.000
0.510,0.000
0.511,0.000
0.512,0.000
0.513,0.000
0.514,0.000
0.515,0.000
0.516,0.000
0.517,0.000
0.518,0.000
0.519,0.000
0.520,0.000
0.521,0.000
0.522,0.000
0.523,0.000
0.524,0.000
0.525,0.000
0.526,0.000
0.527,0.000
0.528,0.000
0.529,0.000
0.530,0.000
0.531,0.000
0.532,0.000
0.533,0.000
0.534,0.000
0.535,0.000
0.536,0.000
0.537,0.000
0.538,0.000
0.539,0.000
0.540,0.000
0.541,0.000
0.542,0.000
0.543,0.000
0.544,0.000
0.545,0.000
0.546,0.000
0.547,0.000
0.548,0.000
0.549,0.000
0.550,0.000
0.551,0.000
0.552,0.000
0.553,0.000
0.554,0.000
0.555,0.000
0.556,0.000
0.557,0.000
0.558,0.000
0.559,0.000
0.560,0.000
0.561,0.000
0.562,0.000
0.563,0.000
0.564,0.000
0.565,0.000
0.566,0.000
0.567,0.000
0.568,0.000
0.569,0.000
0.570,0.000
0.571,0.000
0.572,0.000
0.573,0.000
0.574,0.000
0.575,0.000
0.576,0.000
0.577,0.000
0.578,0.000
0.579,0.000
0.580,0.000
0.581,0.000
0.582,0.000
0.583,0.000
0.584,0.000
0.585,0.000
0.586,0.000
0.587,0.000
0.588,0.000
0.589,0.000
0.590,0.000
0.591,0.000
0.592,0.000
0.593,0.000
0.594,0.000
0.595,0.000
0.596,0.000
0.597,0.000
0.598,0.000
0.599,0.000
0.600,0.000
0.601,0.000
0.602,0.000
0.603,0.000
0.604,0.000
0.605,0.000
0.606,0.000
0.607,0.000
0.608,0.000
0.609,0.000
0.610,0.000
0.611,0.000
0.612,0.000
0.613,0.000
0.614,0.000
0.615,0.000
0.616,0.000
0.617,0.000
0.618,0.000
0.619,0.000
0.620,0.000
0.621,0.000
0.622,0.000
0.623,0.000
0.624,0.000
0.625,0.000
0.626,0.000
0.627,0.000
0.628,0.000
0.629,0.000
0.630,0.000
0.631,0.000
0.632,0.000
0.633,0.000
0.634,0.000
0.635,0.000
0.636,0.000
0.637,0.000
0.638,0.000
0.639,0.000
0.640,0.000
0.641,0.000
0.642,0.000
0.643,0.000
0.644,0.000
0.645,0.000
0.646,0.000
0.647,0.000
0.648,0.000
0.649,0.000
0.650,0.000
0.651,0.000
0.652,0.000
0.653,0.000
0.654,0.000
0.655,0.000
0.656,0.000
0.657,0.000
0.658,0.000
0.659,0.000
0.660,0.000
0.661,0.000
0.662,0.000
0.663,0.000
0.664,0.000
0.665,0.000
0.666,0.000
0.667,0.000
0.668,0.000
0.669,0.000
0.670,0.000
0.671,0.000
0.672,0.000
0.673,0.000
0.674,0.000
0.675,0.000
0.676,0.000
0.677,0.000
0.678,0.000
0.679,0.000
0.680,0.000
0.681,0.000
0.682,0.000
0.683,0.000
0.684,0.000
0.685,0.000
0.686,0.000
0.687,0.000
0.688,0.000
0.689,0.000
0.690,0.000
0.691,0.000
0.692,0.000
0.693,0.000
0.694,0.000
0.695,0.000
0.696,0.000
0.697,0.000
0.698,0.000
0.699,0.000
0.700,0.000
0.701,0.000
0.702,0.000
0.703,0.000
0.704,0.000
0.705,0.000
0.706,0.000
0.707,0.000
0.708,0.000
0.709,0.000
0.710,0.000
0.711,0.000
0.712,0.000
0.713,0.000
0.714,0.000
0.715,0.000
0.716,0.000
0.717,0.000
0.718,0.000
0.719,0.000
0.720,0.000
0.721,0.000
0.722,0.000
0.723,0.000
0.724,0.000
0.725,0.000
0.726,0.000
0.727,0.000
0.728,0.000
0.729,0.000
0.730,0.000
0.731,0.000
0.732,0.000
0.733,0.000
0.734,0.000
0.735,0.000
0.736,0.000
0.737,0.000
0.738,0.000
0.739,0.000
0.740,0.000
0.741,0.000
0.742,0.000
0.743,0.000
0.744,0.000
0.745,0.000
0.746,0.000
0.747,0.000
0.748,0.000
0.749,0.000
0.750,0.000
0.751,0.000
0.752,0.000
0.753,0.000
0.754,0.000
0.755,0.000
0.756,0.000
0.757,0.000
0.758,0.000
0.759,0.000
0.760,0.000
0.761,0.000
0.762,0.000
0.763,0.000
0.764,0.000
0.765,0.000
0.766,0.000
0.767,0.000
0.768,0.000
0.769,0.000
0.770,0.000
0.771,0.000
0.772,0.000
0.773,0.000
0.774,0.000
0.775,0.000
0.776,0.000
0.777,0.000
0.778,0.000
0.779,0.000
0.780,0.000
0.781,0.000
0.782,0.000
0.783,0.000
0.784,0.000
0.785,0.000
0.786,0.000
0.787,0.000
0.788,0.000
0.789,0.000
0.790,0.000
0.791,0.000
0.792,0.000
0.793,0.000
0.794,0.000
0.795,0.000
0.796,0.000
0.797,0.000
0.798,0.000
0.799,0.000
0.800,0.000
0.801,0.000
0.802,0.000
0.803,0.000
0.804,0.000
0.805,0.000
0.806,0.000
0.807,0.000
0.808,0.000
0.809,0.000
0.810,0.000
0.811,0.000
0.812,0.000
0.813,0.000
0.814,0.000
0.815,0.000
0.816,0.000
0.817,0.000
0.818,0.000
0.819,0.000
0.820,0.000
0.821,0.000
0.822,0.000
0.823,0.000
0.824,0.000
0.825,0.000
0.826,0.000
0.827,0.000
0.828,0.000
0.829,0.000
0.830,0.000
0.831,0.000
0.832,0.000
0.833,0.000
0.834,0.000
0.835,0.000
0.836,0.000
0.837,0.000
0.838,0.000
0.839,0.000
0.840,0.000
0.841,0.000
0.842,0.000
0.843,0.000
0.844,0.000
0.845,0.000
0.846,0.000
0.847,0.000
0.848,0.000
0.849,0.000
0.850,0.000
0.851,0.000
0.852,0.000
0.853,0.000
0.854,0.000
0.855,0.000
0.856,0.000
0.857,0.000
0.858,0.000
0.859,0.000
0.860,0.000
0.861,0.000
0.862,0.000
0.863,0.000
0.864,0.000
0.865,0.000
0.866,0.000
0.867,0.000
0.868,0.000
0.869,0.000
0.870,0.000
0.871,0.000
0.872,0.000
0.873,0.000
0.874,0.000
0.875,0.000
0.876,0.000
0.877,0.000
0.878,0.000
0.879,0.000
0.880,0.000
0.881,0.000
0.882,0.000
0.883,0.000
0.884,0.000
0.885,0.000
0.886,0.000
0.887,0.000
0.888,0.000
0.889,0.000
0.890,0.000
0.891,0.000
0.892,0.000
0.893,0.000
0.894,0.000
0.895,0.000
0.896,0.000
0.897,0.000
0.898,0.000
0.899,0.000
0.900,0.000
0.901,0.000
0.902,0.000
0.903,0.000
0.904,0.000
0.905,0.000
0.906,0.000
0.907,0.000
0.908,0.000
0.909,0.000
0.910,0.000
0.911,0.000
0.912,0.000
0.913,0.000
0.914,0.000
0.915,0.000
0.916,0.000
0.917,0.000
0.918,0.000
0.919,0.000
0.920,0.000
0.921,0.000
0.922,0.000
0.923,0.000
0.924,0.000
0.925,0.000
0.926,0.000
0.927,0.000
0.928,0.000
0.929,0.000
0.930,0.000
0.931,0.000
0.932,0.000
0.933,0.000
0.934,0.000
0.935,0.000
0.936,0.000
0.937,0.000
0.938,0.000
0.939,0.000
0.940,0.000
0.941,0.000
0.942,0.000
0.943,0.000
0.944,0.000
0.945,0.000
0.946,0.000
0.947,0.000
0.948,0.000
0.949,0.000
0.950,0.000
0.951,0.000
0.952,0.000
0.953,0.000
0.954,0.000
0.955,0.000
0.956,0.000
0.957,0.000
0.958,0.000
0.959,0.000
0.960,0.000
0.961,0.000
0.962,0.000
0.963,0.000
0.964,0.000
0.965,0.000
0.966,0.000
0.967,0.000
0.968,0.000
0.969,0.000
0.970,0.000
0.971,0.000
0.972,0.000
0.973,0.000
0.974,0.000
0.975,0.000
0.976,0.000
0.977,0.000
0.978,0.000
0.979,0.000
0.980,0.000
0.981,0.000
0.982,0.000
0.983,0.000
0.984,0.000
0.985,0.000
0.986,0.000
0.987,0.000
0.988,0.000
0.989,0.000
0.990,0.000
0.991,0.000
0.992,0.000
0.993,0.000
0.994,0.000
0.995,0.000
0.996,0.000
0.997,0.000
0.998,0.000
0.999,0.000
1.000,0.000
1.001,-0.064
1.002,-0.212
1.003,-0.385
1.004,-0.565
1.005,-0.745
1.006,-0.924
1.007,-1.102
1.008,-1.278
1.009,-1.453
1.010,-1.626
1.011,-1.797
1.012,-1.967
1.013,-2.135
1.014,-2.302
1.015,-2.467
1.016,-2.630
1.017,-2.792
1.018,-2.952
1.019,-3.111
1.020,-3.269
1.021,-3.425
1.022,-3.579
1.023,-3.732
1.024,-3.884
1.025,-4.034
1.026,-4.182
1.027,-4.330
1.028,-4.476
1.029,-4.620
1.030,-4.763
1.031,-4.905
1.032,-5.046
1.033,-5.185
1.034,-5.323
1.035,-5.459
1.036,-5.594
1.037,-5.728
1.038,-5.861
1.039,-5.993
1.040,-6.123
1.041,-6.252
1.042,-6.380
1.043,-6.506
1.044,-6.632
1.045,-6.756
1.046,-6.879
1.047,-7.001
1.048,-7.122
1.049,-7.241
1.050,-7.360
1.051,-7.477
1.052,-7.594
1.053,-7.709
1.054,-7.823
1.055,-7.936
1.056,-8.048
1.057,-8.159
1.058,-8.269
1.059,-8.377
1.060,-8.485
1.061,-8.592
1.062,-8.698
1.063,-8.803
1.064,-8.906
1.065,-9.009
1.066,-9.111
1.067,-9.212
1.068,-9.312
1.069,-9.411
1.070,-9.509
1.071,-9.606
1.072,-9.702
1.073,-9.798
1.074,-9.892
1.075,-9.986
1.076,-10.078
1.077,-10.170
1.078,-10.261
1.079,-10.351
1.080,-10.441
1.081,-10.529
1.082,-10.616
1.083,-10.703
1.084,-10.789
1.085,-10.874
1.086,-10.959
1.087,-11.042
1.088,-11.125
1.089,-11.207
1.090,-11.288
1.091,-11.368
1.092,-11.448
1.093,-11.527
1.094,-11.605
1.095,-11.683
1.096,-11.759
1.097,-11.835
1.098,-11.911
1.099,-11.985
1.100,-12.059
1.101,-12.132
1.102,-12.205
1.103,-12.276
1.104,-12.348
1.105,-12.418
1.106,-12.488
1.107,-12.557
1.108,-12.625
1.109,-12.693
1.110,-12.761
1.111,-12.827
1.112,-12.893
1.113,-12.958
1.114,-13.023
1.115,-13.087
1.116,-13.151
1.117,-13.214
1.118,-13.276
1.119,-13.338
1.120,-13.399
1.121,-13.459
1.122,-13.519
1.123,-13.579
1.124,-13.638
1.125,-13.696
1.126,-13.754
1.127,-13.811
1.128,-13.868
1.129,-13.924
1.130,-13.980
1.131,-14.035
1.132,-14.089
1.133,-14.143
1.134,-14.197
1.135,-14.250
1.136,-14.303
1.137,-14.355
1.138,-14.406
1.139,-14.457
1.140,-14.508
1.141,-14.558
1.142,-14.608
1.143,-14.657
1.144,-14.706
1.145,-14.754
1.146,-14.802
1.147,-14.849
1.148,-14.896
1.149,-14.943
1.150,-14.989
1.151,-15.034
1.152,-15.080
1.153,-15.124
1.154,-15.169
1.155,-15.213
1.156,-15.256
1.157,-15.299
1.158,-15.342
1.159,-15.384
1.160,-15.426
1.161,-15.468
1.162,-15.509
1.163,-15.550
1.164,-15.590
1.165,-15.630
1.166,-15.670
1.167,-15.709
1.168,-15.748
1.169,-15.786
1.170,-15.824
1.171,-15.862
1.172,-15.900
1.173,-15.937
1.174,-15.973
1.175,-16.010
1.176,-16.046
1.177,-16.082
1.178,-16.117
1.179,-16.152
1.180,-16.187
1.181,-16.221
1.182,-16.255
1.183,-16.289
1.184,-16.322
1.185,-16.355
1.186,-16.388
1.187,-16.421
1.188,-16.453
1.189,-16.485
1.190,-16.516
1.191,-16.548
1.192,-16.579
1.193,-16.609
1.194,-16.640
1.195,-16.670
1.196,-16.700
1.197,-16.729
1.198,-16.759
1.199,-16.788
1.200,-16.816
1.201,-16.845
1.202,-16.873
1.203,-16.901
1.204,-16.929
1.205,-16.956
1.206,-16.983
1.207,-17.010
1.208,-17.037
1.209,-17.063
1.210,-17.089
1.211,-17.115
1.212,-17.141
1.213,-17.166
1.214,-17.192
1.215,-17.217
1.216,-17.241
1.217,-17.266
1.218,-17.290
1.219,-17.314
1.220,-17.338
1.221,-17.361
1.222,-17.385
1.223,-17.408
1.224,-17.431
1.225,-17.454
1.226,-17.476
1.227,-17.498
1.228,-17.521
1.229,-17.542
1.230,-17.564
1.231,-17.586
1.232,-17.607
1.233,-17.628
1.234,-17.649
1.235,-17.669
1.236,-17.690
1.237,-17.710
1.238,-17.730
1.239,-17.750
1.240,-17.770
1.241,-17.789
1.242,-17.809
1.243,-17.828
1.244,-17.847
1.245,-17.866
1.246,-17.884
1.247,-17.903
1.248,-17.921
1.249,-17.939
1.250,-17.957
1.251,-17.975
1.252,-17.993
1.253,-18.010
1.254,-18.027
1.255,-18.045
1.256,-18.062
1.257,-18.078
1.258,-18.095
1.259,-18.112
1.260,-18.128
1.261,-18.144
1.262,-18.160
1.263,-18.176
1.264,-18.192
1.265,-18.207
1.266,-18.223
1.267,-18.238
1.268,-18.253
1.269,-18.268
1.270,-18.283
1.271,-18.298
1.272,-18.313
1.273,-18.327
1.274,-18.341
1.275,-18.356
1.276,-18.370
1.277,-18.384
1.278,-18.397
1.279,-18.411
1.280,-18.425
1.281,-18.438
1.282,-18.451
1.283,-18.464
1.284,-18.477
1.285,-18.490
1.286,-18.503
1.287,-18.516
1.288,-18.528
1.289,-18.541
1.290,-18.553
1.291,-18.565
1.292,-18.578
1.293,-18.590
1.294,-18.601
1.295,-18.613
1.296,-18.625
1.297,-18.636
1.298,-18.648
1.299,-18.659
1.300,-18.670
1.301,-18.682
1.302,-18.693
1.303,-18.704
1.304,-18.714
1.305,-18.725
1.306,-18.736
1.307,-18.746
1.308,-18.757
1.309,-18.767
1.310,-18.777
1.311,-18.787
1.312,-18.797
1.313,-18.807
1.314,-18.817
1.315,-18.827
1.316,-18.837
1.317,-18.846
1.318,-18.856
1.319,-18.865
1.320,-18.874
1.321,-18.884
1.322,-18.893
1.323,-18.902
1.324,-18.911
1.325,-18.920
1.326,-18.929
1.327,-18.937
1.328,-18.946
1.329,-18.954
1.330,-18.963
1.331,-18.971
1.332,-18.980
1.333,-18.988
1.334,-18.996
1.335,-19.004
1.336,-19.012
1.337,-19.020
1.338,-19.028
1.339,-19.036
1.340,-19.044
1.341,-19.051
1.342,-19.059
1.343,-19.066
1.344,-19.074
1.345,-19.081
1.346,-19.089
1.347,-19.096
1.348,-19.103
1.349,-19.110
1.350,-19.117
1.351,-19.124
1.352,-19.131
1.353,-19.138
1.354,-19.145
1.355,-19.151
1.356,-19.158
1.357,-19.165
1.358,-19.171
1.359,-19.178
1.360,-19.184
1.361,-19.190
1.362,-19.197
1.363,-19.203
1.364,-19.209
1.365,-19.215
1.366,-19.221
1.367,-19.227
1.368,-19.233
1.369,-19.239
1.370,-19.245
1.371,-19.251
1.372,-19.257
1.373,-19.262
1.374,-19.268
1.375,-19.274
1.376,-19.279
1.377,-19.285
1.378,-19.290
1.379,-19.295
1.380,-19.301
1.381,-19.306
1.382,-19.311
1.383,-19.316
1.384,-19.322
1.385,-19.327
1.386,-19.332
1.387,-19.337
1.388,-19.342
1.389,-19.347
1.390,-19.351
1.391,-19.356
1.392,-19.361
1.393,-19.366
1.394,-19.370
1.395,-19.375
1.396,-19.380
1.397,-19.384
1.398,-19.389
1.399,-19.393
1.400,-19.398
1.401,-19.402
1.402,-19.406
1.403,-19.411
1.404,-19.415
1.405,-19.419
1.406,-19.423
1.407,-19.428
1.408,-19.432
1.409,-19.436
1.410,-19.440
1.411,-19.444
1.412,-19.448
1.413,-19.452
1.414,-19.456
1.415,-19.459
1.416,-19.463
1.417,-19.467
1.418,-19.471
1.419,-19.475
1.420,-19.478
1.421,-19.482
1.422,-19.485
1.423,-19.489
1.424,-19.493
1.425,-19.496
1.426,-19.500
1.427,-19.503
1.428,-19.507
1.429,-19.510
1.430,-19.513
1.431,-19.517
1.432,-19.520
1.433,-19.523
1.434,-19.526
1.435,-19.530
1.436,-19.533
1.437,-19.536
1.438,-19.539
1.439,-19.542
1.440,-19.545
1.441,-19.548
1.442,-19.551
1.443,-19.554
1.444,-19.557
1.445,-19.560
1.446,-19.563
1.447,-19.566
1.448,-19.569
1.449,-19.572
1.450,-19.575
1.451,-19.577
1.452,-19.580
1.453,-19.583
1.454,-19.585
1.455,-19.588
1.456,-19.591
1.457,-19.593
1.458,-19.596
1.459,-19.599
1.460,-19.601
1.461,-19.604
1.462,-19.606
1.463,-19.609
1.464,-19.611
1.465,-19.614
1.466,-19.616
1.467,-19.619
1.468,-19.621
1.469,-19.623
1.470,-19.626
1.471,-19.628
1.472,-19.630
1.473,-19.632
1.474,-19.635
1.475,-19.637
1.476,-19.639
1.477,-19.641
1.478,-19.644
1.479,-19.646
1.480,-19.648
1.481,-19.650
1.482,-19.652
1.483,-19.654
1.484,-19.656
1.485,-19.658
1.486,-19.660
1.487,-19.662
1.488,-19.664
1.489,-19.666
1.490,-19.668
1.491,-19.670
1.492,-19.672
1.493,-19.674
1.494,-19.676
1.495,-19.678
1.496,-19.680
1.497,-19.681
1.498,-19.683
1.499,-19.685
1.500,-19.687
1.501,-19.689
1.502,-19.690
1.503,-19.692
1.504,-19.694
1.505,-19.696
1.506,-19.697
1.507,-19.699
1.508,-19.701
1.509,-19.702
1.510,-19.704
1.511,-19.706
1.512,-19.707
1.513,-19.709
1.514,-19.710
1.515,-19.712
1.516,-19.713
1.517,-19.715
1.518,-19.716
1.519,-19.718
1.520,-19.719
1.521,-19.721
1.522,-19.722
1.523,-19.724
1.524,-19.725
1.525,-19.727
1.526,-19.728
1.527,-19.730
1.528,-19.731
1.529,-19.732
1.530,-19.734
1.531,-19.735
1.532,-19.736
1.533,-19.738
1.534,-19.739
1.535,-19.740
1.536,-19.742
1.537,-19.743
1.538,-19.744
1.539,-19.746
1.540,-19.747
1.541,-19.748
1.542,-19.749
1.543,-19.751
1.544,-19.752
1.545,-19.753
1.546,-19.754
1.547,-19.755
1.548,-19.757
1.549,-19.758
1.550,-19.759
1.551,-19.760
1.552,-19.761
1.553,-19.762
1.554,-19.763
1.555,-19.764
1.556,-19.766
1.557,-19.767
1.558,-19.768
1.559,-19.769
1.560,-19.770
1.561,-19.771
1.562,-19.772
1.563,-19.773
1.564,-19.774
1.565,-19.775
1.566,-19.776
1.567,-19.777
1.568,-19.778
1.569,-19.779
1.570,-19.780
1.571,-19.781
1.572,-19.782
1.573,-19.783
1.574,-19.784
1.575,-19.785
1.576,-19.786
1.577,-19.787
1.578,-19.787
1.579,-19.788
1.580,-19.789
1.581,-19.790
1.582,-19.791
1.583,-19.792
1.584,-19.793
1.585,-19.794
1.586,-19.794
1.587,-19.795
1.588,-19.796
1.589,-19.797
1.590,-19.798
1.591,-19.799
1.592,-19.799
1.593,-19.800
1.594,-19.801
1.595,-19.802
1.596,-19.803
1.597,-19.803
1.598,-19.804
1.599,-19.805
1.600,-19.806
1.601,-19.806
1.602,-19.807
1.603,-19.808
1.604,-19.809
1.605,-19.809
1.606,-19.810
1.607,-19.811
1.608,-19.811
1.609,-19.812
1.610,-19.813
1.611,-19.814
1.612,-19.814
1.613,-19.815
1.614,-19.816
1.615,-19.816
1.616,-19.817
1.617,-19.818
1.618,-19.818
1.619,-19.819
1.620,-19.820
1.621,-19.820
1.622,-19.821
1.623,-19.821
1.624,-19.822
1.625,-19.823
1.626,-19.823
1.627,-19.824
1.628,-19.825
1.629,-19.825
1.630,-19.826
1.631,-19.826
1.632,-19.827
1.633,-19.827
1.634,-19.828
1.635,-19.829
1.636,-19.829
1.637,-19.830
1.638,-19.830
1.639,-19.831
1.640,-19.831
1.641,-19.832
1.642,-19.832
1.643,-19.833
1.644,-19.834
1.645,-19.834
1.646,-19.835
1.647,-19.835
1.648,-19.836
1.649,-19.836
1.650,-19.837
1.651,-19.837
1.652,-19.838
1.653,-19.838
1.654,-19.839
1.655,-19.839
1.656,-19.840
1.657,-19.840
1.658,-19.841
1.659,-19.841
1.660,-19.842
1.661,-19.842
1.662,-19.842
1.663,-19.843
1.664,-19.843
