time_s,value
0.321,0.000
0.322,0.000
0.323,0.000
0.324,0.000
0.325,0.000
0.326,0.000
0.327,0.000
0.328,0.000
0.329,0.000
0.330,0.000
0.331,0.000
0.332,0.000
0.333,0.000
0.334,0.000
0.335,0.000
0.336,0.000
0.337,0.000
0.338,0.000
0.339,0.000
0.340,0.000
0.341,0.000
0.342,0.000
0.343,0.000
0.344,0.000
0.345,0.000
0.346,0.000
0.347,0.000
0.348,0.000
0.349,0.000
0.350,0.000
0.351,0.000
0.352,0.000
0.353,0.000
0.354,0.000
0.355,0.000
0.356,0.000
0.357,0.000
0.358,0.000
0.359,0.000
0.360,0.000
0.361,0.000
0.362,0.000
0.363,0.000
0.364,0.000
0.365,0.000
0.366,0.000
0.367,0.000
0.368,0.000
0.369,0.000
0.370,0.000
0.371,0.000
0.372,0.000
0.373,0.000
0.374,0.000
0.375,0.000
0.376,0.000
0.377,0.000
0.378,0.000
0.379,0.000
0.380,0.000
0.381,0.000
0.382,0.000
0.383,0.000
0.384,0.000
0.385,0.000
0.386,0.000
0.387,0.000
0.388,0.000
0.389,0.000
0.390,0.000
0.391,0.000
0.392,0.000
0.393,0.000
0.394,0.000
0.395,0.000
0.396,0.000
0.397,0.000
0.398,0.000
0.399,0.000
0.400,0.000
0.401,0.000
0.402,0.000
0.403,0.000
0.404,0.000
0.405,0.000
0.406,0.000
0.407,0.000
0.408,0.000
0.409,0.000
0.410,0.000
0.411,0.000
0.412,0.000
0.413,0.000
0.414,0.000
0.415,0.000
0.416,0.000
0.417,0.000
0.418,0.000
0.419,0.000
0.420,0.000
0.421,0.000
0.422,0.000
0.423,0.000
0.424,0.000
0.425,0.000
0.426,0.000
0.427,0.000
0.428,0.000
0.429,0.000
0.430,0.000
0.431,0.000
0.432,0.000
0.433,0.000
0.434,0.000
0.435,0.000
0.436,0.000
0.437,0.000
0.438,0.000
0.439,0.000
0.440,0.000
0.441,0.000
0.442,0.000
0.443,0.000
0.444,0.000
0.445,0.000
0.446,0.000
0.447,0.000
0.448,0.000
0.449,0.000
0.450,0.000
0.451,0.000
0.452,0.000
0.453,0.000
0.454,0.000
0.455,0.000
0.456,0.000
0.457,0.000
0.458,0.000
0.459,0.000
0.460,0.000
0.461,0.000
0.462,0.000
0.463,0.000
0.464,0.000
0.465,0.000
0.466,0.000
0.467,0.000
0.468,0.000
0.469,0.000
0.470,0.000
0.471,0.000
0.472,0.000
0.473,0.000
0.474,0.000
0.475,0.000
0.476,0.000
0.477,0.000
0.478,0.000
0.479,0.000
0.480,0.000
0.481,0.000
0.482,0.000
0.483,0.000
0.484,0.000
0.485,0.000
0.486,0.000
0.487,0.000
0.488,0.000
0.489,0.000
0.490,0.000
0.491,0.000
0.492,0.000
0.493,0.000
0.494,0.000
0.495,0.000
0.496,0.000
0.497,0.000
0.498,0.000
0.499,0.000
0.500,0.000
0.501,0.000
0.502,0.000
0.503,0.000
0.504,0.000
0.505,0.000
0.506,0.000
0.507,0.000
0.508,0.000
0.509,0.000
0.510,0.000
0.511,0.000
0.512,0.000
0.513,0.000
0.514,0.000
0.515,0.000
0.516,0.000
0.517,0.000
0.518,0.000
0.519,0.000
0.520,0.000
0.521,0.000
0.522,0.000
0.523,0.000
0.524,0.000
0.525,0.000
0.526,0.000
0.527,0.000
0.528,0.000
0.529,0.000
0.530,0.000
0.531,0.000
0.532,0.000
0.533,0.000
0.534,0.000
0.535,0.000
0.536,0.000
0.537,0.000
0.538,0.000
0.539,0.000
0.540,0.000
0.541,0.000
0.542,0.000
0.543,0.000
0.544,0.000
0.545,0.000
0.546,0.000
0.547,0.000
0.548,0.000
0.549,0.000
0.550,0.000
0.551,0.000
0.552,0.000
0.553,0.000
0.554,0.000
0.555,0.000
0.556,0.000
0.557,0.000
0.558,0.000
0.559,0.000
0.560,0.000
0.561,0.000
0.562,0.000
0.563,0.000
0.564,0.000
0.565,0.000
0.566,0.000
0.567,0.000
0.568,0.000
0.569,0.000
0.570,0.000
0.571,0.000
0.572,0.000
0.573,0.000
0.574,0.000
0.575,0.000
0.576,0.000
0.577,0.000
0.578,0.000
0.579,0.000
0.580,0.000
0.581,0.000
0.582,0.000
0.583,0.000
0.584,0.000
0.585,0.000
0.586,0.000
0.587,0.000
0.588,0.000
0.589,0.000
0.590,0.000
0.591,0.000
0.592,0.000
0.593,0.000
0.594,0.000
0.595,0.000
0.596,0.000
0.597,0.000
0.598,0.000
0.599,0.000
0.600,0.000
0.601,0.000
0.602,0.000
0.603,0.000
0.604,0.000
0.605,0.000
0.606,0.000
0.607,0.000
0.608,0.000
0.609,0.000
0.610,0.000
0.611,0.000
0.612,0.000
0.613,0.000
0.614,0.000
0.615,0.000
0.616,0.000
0.617,0.000
0.618,0.000
0.619,0.000
0.620,0.000
0.621,0.000
0.622,0.000
0.623,0.000
0.624,0.000
0.625,0.000
0.626,0.000
0.627,0.000
0.628,0.000
0.629,0.000
0.630,0.000
0.631,0.000
0.632,0.000
0.633,0.000
0.634,0.000
0.635,0.000
0.636,0.000
0.637,0.000
0.638,0.000
0.639,0.000
0.640,0.000
0.641,0.000
0.642,0.000
0.643,0.000
0.644,0.000
0.645,0.000
0.646,0.000
0.647,0.000
0.648,0.000
0.649,0.000
0.650,0.000
0.651,0.000
0.652,0.000
0.653,0.000
0.654,0.000
0.655,0.000
0.656,0.000
0.657,0.000
0.658,0.000
0.659,0.000
0.660,0.000
0.661,0.000
0.662,0.000
0.663,0.000
0.664,0.000
0.665,0.000
0.666,0.000
0.667,0.000
0.668,0.000
0.669,0.000
0.670,0.000
0.671,0.000
0.672,0.000
0.673,0.000
0.674,0.000
0.675,0.000
0.676,0.000
0.677,0.000
0.678,0.000
0.679,0.000
0.680,0.000
0.681,0.000
0.682,0.000
0.683,0.000
0.684,0.000
0.685,0.000
0.686,0.000
0.687,0.000
0.688,0.000
0.689,0.000
0.690,0.000
0.691,0.000
0.692,0.000
0.693,0.000
0.694,0.000
0.695,0.000
0.696,0.000
0.697,0.000
0.698,0.000
0.699,0.000
0.700,0.000
0.701,0.000
0.702,0.000
0.703,0.000
0.704,0.000
0.705,0.000
0.706,0.000
0.707,0.000
0.708,0.000
0.709,0.000
0.710,0.000
0.711,0.000
0.712,0.000
0.713,0.000
0.714,0.000
0.715,0.000
0.716,0.000
0.717,0.000
0.718,0.000
0.719,0.000
0.720,0.000
0.721,0.000
0.722,0.000
0.723,0.000
0.724,0.000
0.725,0.000
0.726,0.000
0.727,0.000
0.728,0.000
0.729,0.000
0.730,0.000
0.731,0.000
0.732,0.000
0.733,0.000
0.734,0.000
0.735,0.000
0.736,0.000
0.737,0.000
0.738,0.000
0.739,0.000
0.740,0.000
0.741,0.000
0.742,0.000
0.743,0.000
0.744,0.000
0.745,0.000
0.746,0.000
0.747,0.000
0.748,0.000
0.749,0.000
0.750,0.000
0.751,0.000
0.752,0.000
0.753,0.000
0.754,0.000
0.755,0.000
0.756,0.000
0.757,0.000
0.758,0.000
0.759,0.000
0.760,0.000
0.761,0.000
0.762,0.000
0.763,0.000
0.764,0.000
0.765,0.000
0.766,0.000
0.767,0.000
0.768,0.000
0.769,0.000
0.770,0.000
0.771,0.000
0.772,0.000
0.773,0.000
0.774,0.000
0.775,0.000
0.776,0.000
0.777,0.000
0.778,0.000
0.779,0.000
0.780,0.000
0.781,0.000
0.782,0.000
0.783,0.000
0.784,0.000
0.785,0.000
0.786,0.000
0.787,0.000
0.788,0.000
0.789,0.000
0.790,0.000
0.791,0.000
0.792,0.000
0.793,0.000
0.794,0.000
0.795,0.000
0.796,0.000
0.797,0.000
0.798,0.000
0.799,0.000
0.800,0.000
0.801,0.000
0.802,0.000
0.803,0.000
0.804,0.000
0.805,0.000
0.806,0.000
0.807,0.000
0.808,0.000
0.809,0.000
0.810,0.000
0.811,0.000
0.812,0.000
0.813,0.000
0.814,0.000
0.815,0.000
0.816,0.000
0.817,0.000
0.818,0.000
0.819,0.000
0.820,0.000
0.821,0.000
0.822,0.000
0.823,0.000
0.824,0.000
0.825,0.000
0.826,0.000
0.827,0.000
0.828,0.000
0.829,0.000
0.830,0.000
0.831,0.000
0.832,0.000
0.833,0.000
0.834,0.000
0.835,0.000
0.836,0.000
0.837,0.000
0.838,0.000
0.839,0.000
0.840,0.000
0.841,0.000
0.842,0.000
0.843,0.000
0.844,0.000
0.845,0.000
0.846,0.000
0.847,0.000
0.848,0.000
0.849,0.000
0.850,0.000
0.851,0.000
0.852,0.000
0.853,0.000
0.854,0.000
0.855,0.000
0.856,0.000
0.857,0.000
0.858,0.000
0.859,0.000
0.860,0.000
0.861,0.000
0.862,0.000
0.863,0.000
0.864,0.000
0.865,0.000
0.866,0.000
0.867,0.000
0.868,0.000
0.869,0.000
0.870,0.000
0.871,0.000
0.872,0.000
0.873,0.000
0.874,0.000
0.875,0.000
0.876,0.000
0.877,0.000
0.878,0.000
0.879,0.000
0.880,0.000
0.881,0.000
0.882,0.000
0.883,0.000
0.884,0.000
0.885,0.000
0.886,0.000
0.887,0.000
0.888,0.000
0.889,0.000
0.890,0.000
0.891,0.000
0.892,0.000
0.893,0.000
0.894,0.000
0.895,0.000
0.896,0.000
0.897,0.000
0.898,0.000
0.899,0.000
0.900,0.000
0.901,0.000
0.902,0.000
0.903,0.000
0.904,0.000
0.905,0.000
0.906,0.000
0.907,0.000
0.908,0.000
0.909,0.000
0.910,0.000
0.911,0.000
0.912,0.000
0.913,0.000
0.914,0.000
0.915,0.000
0.916,0.000
0.917,0.000
0.918,0.000
0.919,0.000
0.920,0.000
0.921,0.000
0.922,0.000
0.923,0.000
0.924,0.000
0.925,0.000
0.926,0.000
0.927,0.000
0.928,0.000
0.929,0.000
0.930,0.000
0.931,0.000
0.932,0.000
0.933,0.000
0.934,0.000
0.935,0.000
0.936,0.000
0.937,0.000
0.938,0.000
0.939,0.000
0.940,0.000
0.941,0.000
0.942,0.000
0.943,0.000
0.944,0.000
0.945,0.000
0.946,0.000
0.947,0.000
0.948,0.000
0.949,0.000
0.950,0.000
0.951,0.000
0.952,0.000
0.953,0.000
0.954,0.000
0.955,0.000
0.956,0.000
0.957,0.000
0.958,0.000
0.959,0.000
0.960,0.000
0.961,0.000
0.962,0.000
0.963,0.000
0.964,0.000
0.965,0.000
0.966,0.000
0.967,0.000
0.968,0.000
0.969,0.000
0.970,0.000
0.971,0.000
0.972,0.000
0.973,0.000
0.974,0.000
0.975,0.000
0.976,0.000
0.977,0.000
0.978,0.000
0.979,0.000
0.980,0.000
0.981,0.000
0.982,0.000
0.983,0.000
0.984,0.000
0.985,0.000
0.986,0.000
0.987,0.000
0.988,0.000
0.989,0.000
0.990,0.000
0.991,0.000
0.992,0.000
0.993,0.000
0.994,0.000
0.995,0.000
0.996,0.000
0.997,0.000
0.998,0.000
0.999,0.000
1.000,0.000
1.001,0.032
1.002,0.106
1.003,0.193
1.004,0.282
1.005,0.372
1.006,0.462
1.007,0.551
1.008,0.639
1.009,0.726
1.010,0.813
1.011,0.899
1.012,0.983
1.013,1.068
1.014,1.151
1.015,1.233
1.016,1.315
1.017,1.396
1.018,1.476
1.019,1.556
1.020,1.634
1.021,1.712
1.022,1.790
1.023,1.866
1.024,1.942
1.025,2.017
1.026,2.091
1.027,2.165
1.028,2.238
1.029,2.310
1.030,2.382
1.031,2.453
1.032,2.523
1.033,2.592
1.034,2.661
1.035,2.730
1.036,2.797
1.037,2.864
1.038,2.931
1.039,2.996
1.040,3.061
1.041,3.126
1.042,3.190
1.043,3.253
1.044,3.316
1.045,3.378
1.046,3.440
1.047,3.500
1.048,3.561
1.049,3.621
1.050,3.680
1.051,3.739
1.052,3.797
1.053,3.854
1.054,3.911
1.055,3.968
1.056,4.024
1.057,4.079
1.058,4.134
1.059,4.189
1.060,4.243
1.061,4.296
1.062,4.349
1.063,4.401
1.064,4.453
1.065,4.505
1.066,4.556
1.067,4.606
1.068,4.656
1.069,4.705
1.070,4.755
1.071,4.803
1.072,4.851
1.073,4.899
1.074,4.946
1.075,4.993
1.076,5.039
1.077,5.085
1.078,5.131
1.079,5.176
1.080,5.220
1.081,5.264
1.082,5.308
1.083,5.352
1.084,5.395
1.085,5.437
1.086,5.479
1.087,5.521
1.088,5.562
1.089,5.603
1.090,5.644
1.091,5.684
1.092,5.724
1.093,5.763
1.094,5.803
1.095,5.841
1.096,5.880
1.097,5.918
1.098,5.955
1.099,5.993
1.100,6.030
1.101,6.066
1.102,6.102
1.103,6.138
1.104,6.174
1.105,6.209
1.106,6.244
1.107,6.279
1.108,6.313
1.109,6.347
1.110,6.380
1.111,6.414
1.112,6.447
1.113,6.479
1.114,6.512
1.115,6.544
1.116,6.575
1.117,6.607
1.118,6.638
1.119,6.669
1.120,6.699
1.121,6.730
1.122,6.760
1.123,6.789
1.124,6.819
1.125,6.848
1.126,6.877
1.127,6.906
1.128,6.934
1.129,6.962
1.130,6.990
1.131,7.017
1.132,7.045
1.133,7.072
1.134,7.098
1.135,7.125
1.136,7.151
1.137,7.177
1.138,7.203
1.139,7.229
1.140,7.254
1.141,7.279
1.142,7.304
1.143,7.329
1.144,7.353
1.145,7.377
1.146,7.401
1.147,7.425
1.148,7.448
1.149,7.471
1.150,7.494
1.151,7.517
1.152,7.540
1.153,7.562
1.154,7.584
1.155,7.606
1.156,7.628
1.157,7.650
1.158,7.671
1.159,7.692
1.160,7.713
1.161,7.734
1.162,7.754
1.163,7.775
1.164,7.795
1.165,7.815
1.166,7.835
1.167,7.854
1.168,7.874
1.169,7.893
1.170,7.912
1.171,7.931
1.172,7.950
1.173,7.968
1.174,7.987
1.175,8.005
1.176,8.023
1.177,8.041
1.178,8.058
1.179,8.076
1.180,8.093
1.181,8.111
1.182,8.128
1.183,8.144
1.184,8.161
1.185,8.178
1.186,8.194
1.187,8.210
1.188,8.226
1.189,8.242
1.190,8.258
1.191,8.274
1.192,8.289
1.193,8.305
1.194,8.320
1.195,8.335
1.196,8.350
1.197,8.365
1.198,8.379
1.199,8.394
1.200,8.408
1.201,8.422
1.202,8.437
1.203,8.451
1.204,8.464
1.205,8.478
1.206,8.492
1.207,8.505
1.208,8.518
1.209,8.532
1.210,8.545
1.211,8.558
1.212,8.570
1.213,8.583
1.214,8.596
1.215,8.608
1.216,8.621
1.217,8.633
1.218,8.645
1.219,8.657
1.220,8.669
1.221,8.681
1.222,8.692
1.223,8.704
1.224,8.715
1.225,8.727
1.226,8.738
1.227,8.749
1.228,8.760
1.229,8.771
1.230,8.782
1.231,8.793
1.232,8.803
1.233,8.814
1.234,8.824
1.235,8.835
1.236,8.845
1.237,8.855
1.238,8.865
1.239,8.875
1.240,8.885
1.241,8.895
1.242,8.904
1.243,8.914
1.244,8.924
1.245,8.933
1.246,8.942
1.247,8.951
1.248,8.961
1.249,8.970
1.250,8.979
1.251,8.988
1.252,8.996
1.253,9.005
1.254,9.014
1.255,9.022
1.256,9.031
1.257,9.039
1.258,9.048
1.259,9.056
1.260,9.064
1.261,9.072
1.262,9.080
1.263,9.088
1.264,9.096
1.265,9.104
1.266,9.111
1.267,9.119
1.268,9.127
1.269,9.134
1.270,9.142
1.271,9.149
1.272,9.156
1.273,9.163
1.274,9.171
1.275,9.178
1.276,9.185
1.277,9.192
1.278,9.199
1.279,9.206
1.280,9.212
1.281,9.219
1.282,9.226
1.283,9.232
1.284,9.239
1.285,9.245
1.286,9.252
1.287,9.258
1.288,9.264
1.289,9.270
1.290,9.277
1.291,9.283
1.292,9.289
1.293,9.295
1.294,9.301
1.295,9.307
1.296,9.312
1.297,9.318
1.298,9.324
1.299,9.330
1.300,9.335
1.301,9.341
1.302,9.346
1.303,9.352
1.304,9.357
1.305,9.363
1.306,9.368
1.307,9.373
1.308,9.378
1.309,9.383
1.310,9.389
1.311,9.394
1.312,9.399
1.313,9.404
1.314,9.409
1.315,9.413
1.316,9.418
1.317,9.423
1.318,9.428
1.319,9.433
1.320,9.437
1.321,9.442
1.322,9.446
1.323,9.451
1.324,9.455
1.325,9.460
1.326,9.464
1.327,9.469
1.328,9.473
1.329,9.477
1.330,9.481
1.331,9.486
1.332,9.490
1.333,9.494
1.334,9.498
1.335,9.502
1.336,9.506
1.337,9.510
1.338,9.514
1.339,9.518
1.340,9.522
1.341,9.526
1.342,9.529
1.343,9.533
1.344,9.537
1.345,9.541
1.346,9.544
1.347,9.548
1.348,9.551
1.349,9.555
1.350,9.559
1.351,9.562
1.352,9.565
1.353,9.569
1.354,9.572
1.355,9.576
1.356,9.579
1.357,9.582
1.358,9.586
1.359,9.589
1.360,9.592
1.361,9.595
1.362,9.598
1.363,9.601
1.364,9.605
1.365,9.608
1.366,9.611
1.367,9.614
1.368,9.617
1.369,9.620
1.370,9.623
1.371,9.625
1.372,9.628
1.373,9.631
1.374,9.634
1.375,9.637
1.376,9.640
1.377,9.642
1.378,9.645
1.379,9.648
1.380,9.650
1.381,9.653
1.382,9.656
1.383,9.658
1.384,9.661
1.385,9.663
1.386,9.666
1.387,9.668
1.388,9.671
1.389,9.673
1.390,9.676
1.391,9.678
1.392,9.680
1.393,9.683
1.394,9.685
1.395,9.688
1.396,9.690
1.397,9.692
1.398,9.694
1.399,9.697
1.400,9.699
1.401,9.701
1.402,9.703
1.403,9.705
1.404,9.707
1.405,9.710
1.406,9.712
1.407,9.714
1.408,9.716
1.409,9.718
1.410,9.720
1.411,9.722
1.412,9.724
1.413,9.726
1.414,9.728
1.415,9.730
1.416,9.732
1.417,9.734
1.418,9.735
1.419,9.737
1.420,9.739
1.421,9.741
1.422,9.743
1.423,9.745
1.424,9.746
1.425,9.748
1.426,9.750
1.427,9.752
1.428,9.753
1.429,9.755
1.430,9.757
1.431,9.758
1.432,9.760
1.433,9.762
1.434,9.763
1.435,9.765
1.436,9.766
1.437,9.768
1.438,9.770
1.439,9.771
1.440,9.773
1.441,9.774
1.442,9.776
1.443,9.777
1.444,9.779
1.445,9.780
1.446,9.782
1.447,9.783
1.448,9.784
1.449,9.786
1.450,9.787
1.451,9.789
1.452,9.790
1.453,9.791
1.454,9.793
1.455,9.794
1.456,9.795
1.457,9.797
1.458,9.798
1.459,9.799
1.460,9.801
1.461,9.802
1.462,9.803
1.463,9.804
1.464,9.806
1.465,9.807
1.466,9.808
1.467,9.809
1.468,9.810
1.469,9.812
1.470,9.813
1.471,9.814
1.472,9.815
1.473,9.816
1.474,9.817
1.475,9.818
1.476,9.820
1.477,9.821
1.478,9.822
1.479,9.823
1.480,9.824
1.481,9.825
1.482,9.826
1.483,9.827
1.484,9.828
1.485,9.829
1.486,9.830
1.487,9.831
1.488,9.832
1.489,9.833
1.490,9.834
1.491,9.835
1.492,9.836
1.493,9.837
1.494,9.838
1.495,9.839
1.496,9.840
1.497,9.841
1.498,9.842
1.499,9.843
1.500,9.843
1.501,9.844
1.502,9.845
1.503,9.846
1.504,9.847
1.505,9.848
1.506,9.849
1.507,9.849
1.508,9.850
1.509,9.851
1.510,9.852
1.511,9.853
1.512,9.854
1.513,9.854
1.514,9.855
1.515,9.856
1.516,9.857
1.517,9.857
1.518,9.858
1.519,9.859
1.520,9.860
1.521,9.860
1.522,9.861
1.523,9.862
1.524,9.863
1.525,9.863
1.526,9.864
1.527,9.865
1.528,9.866
1.529,9.866
1.530,9.867
1.531,9.868
1.532,9.868
1.533,9.869
1.534,9.870
1.535,9.870
1.536,9.871
1.537,9.872
1.538,9.872
1.539,9.873
1.540,9.873
1.541,9.874
1.542,9.875
1.543,9.875
1.544,9.876
1.545,9.876
1.546,9.877
1.547,9.878
1.548,9.878
1.549,9.879
1.550,9.879
1.551,9.880
1.552,9.881
1.553,9.881
1.554,9.882
1.555,9.882
1.556,9.883
1.557,9.883
1.558,9.884
1.559,9.884
1.560,9.885
1.561,9.885
1.562,9.886
1.563,9.886
1.564,9.887
1.565,9.888
1.566,9.888
1.567,9.889
1.568,9.889
1.569,9.890
1.570,9.890
1.571,9.890
1.572,9.891
1.573,9.891
1.574,9.892
1.575,9.892
1.576,9.893
1.577,9.893
1.578,9.894
1.579,9.894
1.580,9.895
1.581,9.895
1.582,9.896
1.583,9.896
1.584,9.896
1.585,9.897
1.586,9.897
1.587,9.898
1.588,9.898
1.589,9.898
1.590,9.899
1.591,9.899
1.592,9.900
1.593,9.900
1.594,9.901
1.595,9.901
1.596,9.901
1.597,9.902
1.598,9.902
1.599,9.902
1.600,9.903
1.601,9.903
1.602,9.904
1.603,9.904
1.604,9.904
1.605,9.905
1.606,9.905
1.607,9.905
1.608,9.906
1.609,9.906
1.610,9.906
1.611,9.907
1.612,9.907
1.613,9.907
1.614,9.908
1.615,9.908
1.616,9.908
1.617,9.909
1.618,9.909
1.619,9.909
1.620,9.910
1.621,9.910
1.622,9.910
1.623,9.911
1.624,9.911
1.625,9.911
1.626,9.912
1.627,9.912
1.628,9.912
1.629,9.913
1.630,9.913
1.631,9.913
1.632,9.913
1.633,9.914
1.634,9.914
1.635,9.914
1.636,9.915
1.637,9.915
1.638,9.915
1.639,9.915
1.640,9.916
1.641,9.916
1.642,9.916
1.643,9.917
1.644,9.917
1.645,9.917
1.646,9.917
1.647,9.918
1.648,9.918
1.649,9.918
1.650,9.918
1.651,9.919
1.652,9.919
1.653,9.919
1.654,9.919
1.655,9.920
1.656,9.920
1.657,9.920
1.658,9.920
1.659,9.921
1.660,9.921
1.661,9.921
1.662,9.921
1.663,9.921
1.664,9.922
1.665,9.922
1.666,9.922
1.667,9.922
1.668,9.923
1.669,9.923
1.670,9.923
1.671,9.923
1.672,9.923
1.673,9.924
1.674,9.924
1.675,9.924
1.676,9.924
1.677,9.925
1.678,9.925
1.679,9.925
1.680,9.925
1.681,9.925
1.682,9.926
1.683,9.926
1.684,9.926
1.685,9.926
1.686,9.926
1.687,9.927
1.688,9.927
1.689,9.927
1.690,9.927
1.691,9.927
1.692,9.927
1.693,9.928
1.694,9.928
1.695,9.928
1.696,9.928
1.697,9.928
1.698,9.929
1.699,9.929
1.700,9.929
1.701,9.929
1.702,9.929
1.703,9.929
1.704,9.930
1.705,9.930
1.706,9.930
1.707,9.930
1.708,9.930
1.709,9.930
1.710,9.931
1.711,9.931
1.712,9.931
1.713,9.931
1.714,9.931
1.715,9.931
1.716,9.932
1.717,9.932
1.718,9.932
1.719,9.932
1.720,9.932
1.721,9.932
1.722,9.932
1.723,9.933
1.724,9.933
1.725,9.933
1.726,9.933
1.727,9.933
1.728,9.933
1.729,9.933
1.730,9.934
1.731,9.934
1.732,9.934
1.733,9.934
1.734,9.934
1.735,9.934
1.736,9.934
1.737,9.935
1.738,9.935
1.739,9.935
1.740,9.935
1.741,9.935
1.742,9.935
1.743,9.935
1.744,9.936
1.745,9.936
1.746,9.936
1.747,9.936
